,AM.P1.D,AM.P1.R,AM.P2.D,AM.P2.R,TIA.P1.D,TIA.P1.R,TIA.P2.D,TIA.P2.R,TI.P1.D,TI.P1.R,TI.P2.D,TI.P2.R,TI.P3.D,TI.P3.R,TI.P4.D,TI.P4.R,VI.P1.D,VI.P1.R,VI.P2.D,VI.P2.R
"K06034: comD | Methanogenesis: Coenzyme M (mercaptoethane sulfonate, CoM) biosynthesis",3.728240507645769,0.4247362603647078,-0.5191220960013097,1.3685946167307252,-0.047192917818300914,-0.047192917818300914,0.4247362603647078,-0.047192917818300914,-0.047192917818300914,-0.047192917818300914,-0.5191220960013097,-0.5191220960013097,-0.047192917818300914,-0.9910512741843184,-0.5191220960013097,-0.5191220960013097,-0.9910512741843184,-0.5191220960013097,-0.5191220960013097,-0.047192917818300914
K06163: phnJ | Methanogenesis accoupled to Phosphate,2.8452033562929038,0.10283867552865919,-0.582752494662402,-0.582752494662402,1.4740210159107814,-0.582752494662402,0.7884298457197202,-0.582752494662402,-0.582752494662402,0.10283867552865919,-0.582752494662402,-0.582752494662402,0.10283867552865919,-0.582752494662402,2.1596121861018425,-0.582752494662402,-0.582752494662402,-0.582752494662402,-0.582752494662402,-0.582752494662402
K07306: dmsA | Anaerobic oxidative phosphorylation,-1.0085738448265198,-0.5560086580453891,-0.16809564080442005,1.9007737844807486,2.159382462641395,-0.16809564080442005,2.0947302931012333,0.025860867816064517,-0.8146173362060353,-0.4913564885052276,-0.5560086580453891,0.7370347327578413,0.3491217155168721,-0.5560086580453891,-0.10344347126425853,-0.10344347126425853,-1.655095540228135,-0.8792695057461968,-0.4267043189650661,0.21981737643654908
K07307: dmsB | Anaerobic oxidative phosphorylation,-1.3526412211098355,0.338160305277459,-0.6280119955152808,1.0627895308720139,3.2366772076556782,0.338160305277459,0.338160305277459,-0.8695550707134657,-0.38646892031709584,-0.6280119955152808,-0.14492584511891088,-0.14492584511891088,0.579703380475644,-0.8695550707134657,1.0627895308720139,0.338160305277459,-1.1110981459116507,-0.8695550707134657,-0.38646892031709584,0.09661723007927406
K07308: dmsC | Anaerobic oxidative phosphorylation,1.0289915108550527,-0.6859943405700352,-0.6859943405700352,-0.6859943405700352,1.0289915108550527,-0.6859943405700352,-0.6859943405700352,-0.6859943405700352,1.0289915108550527,-0.6859943405700352,-0.6859943405700352,2.7439773622801407,1.0289915108550527,-0.6859943405700352,1.0289915108550527,-0.6859943405700352,-0.6859943405700352,-0.6859943405700352,-0.6859943405700352,1.0289915108550527
"K08097: comA | Methanogenesis: Coenzyme M (mercaptoethane sulfonate, CoM) biosynthesis",1.1350160860541945,0.24480739110972816,0.24480739110972816,1.1350160860541945,0.24480739110972816,-0.6454013038347381,-0.200296956362505,-1.9807143462514376,0.6899117385819613,-0.6454013038347381,0.24480739110972816,1.5801204335264276,-0.6454013038347381,-0.200296956362505,2.0252247809986605,0.24480739110972816,-1.9807143462514376,-0.6454013038347381,-0.200296956362505,-0.6454013038347381
K08264: hdrD | Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),-1.071663358610697,0.09400555777286816,0.8836522430649607,1.786105597684495,0.16921000399116268,-0.921254466174108,0.16921000399116268,-1.071663358610697,-1.4476855897021697,-0.7708455737375189,-0.1316077808820154,2.086923382557673,0.921254466174108,1.2972766972655805,-0.7332433506283716,0.09400555777286816,-1.5604922590296115,0.2444144502094572,0.28201667331860447,-0.31961889642775176
K08265: hdrE | Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),2.0225995873897262,-0.674199862463242,-0.674199862463242,0.674199862463242,-0.674199862463242,-0.674199862463242,2.0225995873897262,2.0225995873897262,-0.674199862463242,-0.674199862463242,-0.674199862463242,0.674199862463242,-0.674199862463242,-0.674199862463242,-0.674199862463242,-0.674199862463242,-0.674199862463242,0.674199862463242,0.674199862463242,-0.674199862463242
K08928: pufL | Anoxygenic photosynthesis (Purple bacteria/green nonsulfur bacteria),-0.22941573387056183,-0.22941573387056183,-0.22941573387056183,-0.22941573387056183,-0.22941573387056183,-0.22941573387056183,-0.22941573387056183,-0.22941573387056183,-0.22941573387056183,-0.22941573387056183,-0.22941573387056183,-0.22941573387056183,-0.22941573387056183,-0.22941573387056183,-0.22941573387056183,4.358898943540674,-0.22941573387056183,-0.22941573387056183,-0.22941573387056183,-0.22941573387056183
K08929: pufM | Anoxygenic photosynthesis (Purple bacteria/green nonsulfur bacteria),-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,1.7320508075688774,-0.5773502691896258,1.7320508075688774,1.7320508075688774,-0.5773502691896258,1.7320508075688774,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258
K08930: pucA | Oxygenic photosynthesis (Purple sulfur bacterium),-0.22941573387056183,-0.22941573387056183,-0.22941573387056183,-0.22941573387056183,-0.22941573387056183,-0.22941573387056183,-0.22941573387056183,-0.22941573387056183,-0.22941573387056183,-0.22941573387056183,-0.22941573387056183,-0.22941573387056183,-0.22941573387056183,-0.22941573387056183,-0.22941573387056183,4.358898943540674,-0.22941573387056183,-0.22941573387056183,-0.22941573387056183,-0.22941573387056183
K09709: meh | Carbon Fixation: 3-Hydroxypropionate bi-cycle,3.918019549846894,0.33583024712973375,-0.5597170785495562,0.33583024712973375,-0.5597170785495562,-0.5597170785495562,-0.5597170785495562,-0.5597170785495562,-0.11194341570991125,-0.11194341570991125,-0.5597170785495562,-0.11194341570991125,-0.11194341570991125,-0.5597170785495562,0.7836039099693788,0.7836039099693788,-0.5597170785495562,-0.5597170785495562,-0.11194341570991125,-0.5597170785495562
K10150: cysO | Sulfur metabolism,-0.2294157338705619,-0.2294157338705619,-0.2294157338705619,4.358898943540676,-0.2294157338705619,-0.2294157338705619,-0.2294157338705619,-0.2294157338705619,-0.2294157338705619,-0.2294157338705619,-0.2294157338705619,-0.2294157338705619,-0.2294157338705619,-0.2294157338705619,-0.2294157338705619,-0.2294157338705619,-0.2294157338705619,-0.2294157338705619,-0.2294157338705619,-0.2294157338705619
"K10535: hao | Nitrogen: Nitrification; Complete nitrification, comammox (oxidation pathways)",1.758484300287031,1.5310940890430182,-0.9701982346411206,0.39414303282295515,-0.13643412674640762,-0.9701982346411206,-0.2880276009090827,-0.8186047604784455,0.015159347416267455,-0.8186047604784455,-1.2733851829664709,1.6826875632056935,1.227907140717668,-0.6670112863157704,1.3795006148803433,0.5457365069856303,-1.3491819200478083,-0.13643412674640762,-0.4396210750717578,-0.6670112863157704
K10944: pmoA-amoA | Nitrification; Methane oxidation; Methanotrophs,3.25,0.7499999999999999,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,2.0,-0.5,-0.5,-0.5,0.7499999999999999,-0.5,0.7499999999999999,-0.5,-0.5,-0.5,-0.5,-0.5
K10945: pmoB-amoB | Nitrification; Methane oxidation; Methanotrophs,3.519643264172897,1.0923030819846924,-0.5259237061407778,0.28318968792195726,-0.5259237061407778,-0.5259237061407778,-0.5259237061407778,-0.5259237061407778,1.0923030819846924,-0.5259237061407778,-0.5259237061407778,1.0923030819846924,-0.5259237061407778,-0.5259237061407778,0.28318968792195726,-0.5259237061407778,-0.5259237061407778,-0.5259237061407778,-0.5259237061407778,-0.5259237061407778
K10946: pmoC-amoC | Nitrification; Methane oxidation; Methanotrophs,2.4691646752593046,1.6853028735896842,-0.6662825314191775,0.11757927025044311,-0.6662825314191775,-0.6662825314191775,-0.6662825314191775,-0.6662825314191775,1.6853028735896842,-0.6662825314191775,-0.6662825314191775,0.11757927025044311,0.11757927025044311,-0.6662825314191775,1.6853028735896842,0.11757927025044311,-0.6662825314191775,-0.6662825314191775,-0.6662825314191775,-0.6662825314191775
K11261: fmdE | Methanogenesis (CO2),0.34435485115168135,0.18037635060326165,0.34435485115168135,0.18037635060326165,-0.4755376515904173,-1.4594086548809357,-0.31155915104199755,-1.295430154332516,0.34435485115168135,-0.4755376515904173,0.34435485115168135,3.131989360474817,0.18037635060326165,-0.14758065049357783,0.5083333517001011,0.6723118522485209,-1.787365655977775,0.8362903527969405,-0.6395161521388371,-0.4755376515904173
"K11780: cofG | Methanogenesis: F420 biosynthesis, archaea",0.9239364353597956,-1.187918274034023,0.395972758011341,1.4519001127082503,-1.187918274034023,0.395972758011341,0.9239364353597956,-0.6599545966855683,0.395972758011341,-0.13199091933711365,-0.13199091933711365,1.4519001127082503,0.395972758011341,0.9239364353597956,-0.6599545966855683,-0.6599545966855683,-1.7158819513824777,1.4519001127082503,-1.7158819513824777,-0.6599545966855683
"K11781: cofH | Methanogenesis: F420 biosynthesis, archaea",2.174603470923947,0.15171652122725202,-1.365448691045269,1.668881733499773,0.6574382586514257,-0.35400521619692166,1.668881733499773,-1.365448691045269,-1.365448691045269,0.6574382586514257,0.15171652122725202,-0.8597269536210953,0.6574382586514257,-0.8597269536210953,-0.35400521619692166,-0.35400521619692166,-0.8597269536210953,-0.35400521619692166,0.15171652122725202,0.15171652122725202
"K12234: cofE | Methanogenesis: F420 biosynthesis, archaea",0.06667945815799324,0.7536799361494393,1.5215039997869377,1.1577978643797016,-0.05455592031108548,-1.0244389480637153,0.4303855935652294,-1.2669097050018727,-1.3073214978248988,-0.5799092270104266,0.47079738638825563,1.036562485910623,-0.45867384854134785,1.1173860715566755,-1.3073214978248988,-0.984027155240689,-1.671027633232135,1.2790332428487803,0.9961506930875967,-0.1757912987801642
K12264: norV | Nitrogen: Denitrification (reduction pathway),-1.281230558279422,-0.2223623282964287,0.4129586096933672,0.6247322556899658,0.4129586096933672,-0.9635700892845239,0.9423927246848638,-1.3871173812777213,-0.43413597429302736,-0.8576832662862246,-0.32824915129472804,1.8953741316695576,1.683600485672959,1.7894873086712584,-0.7517964432879253,0.20118496369676855,-1.3871173812777213,-0.43413597429302736,0.5188454326916665,-0.43413597429302736
K12339: cysM | Sulfur metabolism,2.6588603305014695,1.7176708329788255,-1.1058976595891068,0.11764868719033052,0.6823623857039169,-1.3882545088459002,0.49412448619938815,-0.6353029108277848,-0.35294606157099156,-0.9176597600845781,-0.5411839610755204,0.7764813354561814,0.30588658669485935,0.023529737438066103,0.7764813354561814,0.023529737438066103,-1.5764924083504288,0.023529737438066103,-0.35294606157099156,-0.7294218605800492
"K13039: comE | Methanogenesis: Coenzyme M (mercaptoethane sulfonate, CoM) biosynthesis",3.3811880208637364,0.5035811945967267,0.9831823323078949,0.5035811945967267,0.5035811945967267,0.023980056885558435,0.023980056885558435,-0.45562108082560987,-0.9352222185367781,-0.9352222185367781,-0.45562108082560987,-0.45562108082560987,-0.9352222185367781,0.5035811945967267,0.5035811945967267,-0.9352222185367781,-0.9352222185367781,-0.9352222185367781,0.5035811945967267,-0.45562108082560987
K13788: pta | Carbon Fixation: Acetate production,-0.7457243424075146,-0.5468645177655107,-1.54116364097553,0.44743460544450875,-0.3480046931235068,-0.1491448684815029,-0.1491448684815029,-0.3480046931235068,1.6405935532965321,0.24857478080250486,-0.9445841670495184,1.4417337286545282,1.6405935532965321,-0.3480046931235068,1.839453377938536,1.0440140793705204,-1.54116364097553,-0.5468645177655107,-0.5468645177655107,-0.5468645177655107
K13992: psaB | Anoxygenic photosynthesis (Purple bacteria/green nonsulfur bacteria),4.198405583320897,0.41605821095972856,-0.34041126351250517,0.41605821095972856,-0.34041126351250517,-0.34041126351250517,-0.34041126351250517,-0.34041126351250517,-0.34041126351250517,-0.34041126351250517,-0.34041126351250517,-0.34041126351250517,-0.34041126351250517,-0.34041126351250517,-0.34041126351250517,-0.34041126351250517,-0.34041126351250517,0.41605821095972856,-0.34041126351250517,-0.34041126351250517
K14126: mvhA | Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),-1.2662954467709024,0.2543650242421901,0.17141990764147597,1.4432450288524261,0.6690906072457609,-1.1833503301701884,1.4708934010526642,-1.1557019579699503,-1.1004052135694742,-0.7133280027661415,0.44790362964385644,1.6091352620538544,0.6690906072457609,0.6414422350455228,-0.8239214915670937,-0.022118697760190358,-2.0680982405778057,0.3649585130431423,0.6414422350455228,-0.04976706996042841
K14127: mvhD | Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),-1.5137081425921042,0.17153352709294234,0.5025631407810764,1.5257455830898548,0.7132183494917073,-0.8215553139714601,0.8034991532248348,-1.002116921437715,-1.4234273388589767,-0.851648915215836,0.35209513455919733,1.8567751967779889,0.9840607606910898,0.9238735582023381,-0.309964092817071,-0.09930888410644016,-1.9952057625021176,-0.039121681617688496,0.17153352709294234,0.051159122115439
K14128: mvhG | Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),-0.8774986150661543,0.17631034529042797,0.622152597748982,1.1085259640674046,0.5816214838891135,-1.2017475259451027,1.2706504195068788,-1.1612164120852342,-1.2017475259451027,-0.553249704187206,0.7842770531884562,1.5948993303858272,0.2979036868700336,1.067994850207536,-1.4854653229641825,0.09524811757069086,-1.9313075754227367,0.014185889850953762,0.8653392809081933,-0.06687633786878333
K14138: acsB | Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway),-1.335339225682739,0.08272012902459436,-0.44905212899065566,0.9690072257166777,0.6144923870398443,-0.5672237418829335,1.5007794837319277,-0.6853953547752112,-0.2127089032061001,-0.8626527741136278,-0.5672237418829335,0.4963207741475666,2.1507233546394553,0.08272012902459436,1.0280930321628166,1.323522064393511,-1.9852830965902668,-0.7444811612213501,-0.38996632254451674,-0.44905212899065566
K14469 | Carbon Fixation: 3-Hydroxypropionate bi-cycle; Hydroxypropionate-hydroxybutylate cycle,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,2.9999999999999996,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,2.9999999999999996,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333
