__taxon__,AM.P1.D,AM.P1.R,AM.P2.D,AM.P2.R,TIA.P1.D,TIA.P1.R,TIA.P2.D,TIA.P2.R,TI.P1.D,TI.P1.R,TI.P2.D,TI.P2.R,TI.P3.D,TI.P3.R,TI.P4.D,TI.P4.R,VI.P1.D,VI.P1.R,VI.P2.D,VI.P2.R
Acidobacteriales,2.2375961181225588,2.7704341366427054,0.32899809797974605,0.6869593184835765,0.33688601020684406,0.33710761664915023,0.35689142678347935,0.30248497147451847,0.5849758697453732,0.45507982858659796,0.3057290974345341,0.25754010695187163,0.277260018639329,0.33404383927719283,0.5045599266094652,0.4643835164472598,0.4570722668313775,0.75512405609493,0.5437077702702702,0.39587797163554733
Syntrophales,0.08894092746248158,0.3881812289249637,0.5114892304528864,0.7991159419094664,0.6226375367215777,1.3523964385571792,0.7616943053817272,0.8787379867519242,0.7791553598414066,0.6105654366870187,0.7523594310780274,0.7161497326203209,0.5824790307548928,0.5106098686094234,0.4863472019858616,0.4437625787719818,0.5435453983940703,0.6638453240394989,0.7530968468468467,0.4101622283440466
Rhodospirillales,1.6915663735744122,1.3203988143357583,0.21590500179920835,0.5055294864711073,0.24564604910915713,0.5016954530131471,0.357869211514393,0.34268867021480265,0.8880258689329066,0.3640638628692782,0.2047055695866011,0.3413903743315508,0.42482137309723517,0.22269589285146188,0.632723544331121,0.5947078425550167,0.3211859172328599,0.5393743257820928,0.24106137387387383,0.2611978369554127
Phycisphaerales,0.10920594890962929,0.22868462642108553,0.8996041741633681,0.40986648413725996,0.5103421999859631,0.49574649507227975,0.5446260951188987,0.43841176245357444,0.34773565590419403,0.6238385983541278,0.571580486508042,0.46117647058823524,0.37977632805219014,0.9178252155378107,0.2563272354433112,0.37365139067603675,0.21000617665225454,0.4165629408347856,0.6897522522522521,0.6774818896031016
Syntrophobacterales,0.11652387332109926,0.2905897004522711,0.4575129800030843,0.47171756323241987,0.44817871000731935,0.5036784389934362,0.44489205256570713,0.4154382203162692,0.4338571033944851,0.553680458113694,0.5024591253489299,0.506524064171123,0.4962721342031687,0.5026564438647283,0.35885812962063574,0.40004619090039256,0.7411982705373689,0.46137250020745174,0.584177927927928,0.46321803897561464
Corynebacteriales,0.6462290172590434,0.3889095239135659,0.2596000616871434,2.0567545501777187,0.144379718660076,0.23200935969382694,0.1672011889862328,0.18953172263276796,0.6418485237483955,0.23322841215063136,0.2047055695866011,0.20877005347593583,0.32618825722274,0.2036076734641937,0.6232799093411042,0.33240951532548085,0.18529956763434222,0.18421707742096094,0.5049971846846847,1.1060095908580754
Dehalococcoidales,0.021390855971989243,0.14201752277742574,1.0229784609057728,0.45192521792196866,0.5895505178619771,0.4382399016438953,0.5592928660826032,0.5532794731401004,0.10562064314847015,0.5119648071599225,0.707164694935531,0.4106951871657754,0.22988505747126436,0.48197753952852107,0.07689817063299337,0.18641327658451282,0.2841260037059914,0.4165629408347856,0.6580799549549547,0.5101520253035403
Bryobacterales,1.2665638404467314,0.7377628234540117,0.4369505988793502,0.20452090154132888,0.19751947622246516,0.2855499811616332,0.28942428035043805,0.27185358195811166,0.3526104548187388,0.384921688346164,0.3057290974345341,0.1411764705882353,0.1809568188878534,0.25769096172812017,0.23474178403755874,0.2878682899468804,0.2594193946880791,0.36511492822172437,0.37478885135135126,0.3367003367003366
Spirochaetales,0.11202053522173312,0.17770397721893272,0.23389708528247571,0.43378223472072175,0.3388912840771229,0.49971246703285804,0.4390253441802253,0.48244438488340935,0.24780227815602607,0.35647919905950165,0.3296557224511498,0.27893048128342246,0.24619447033240138,0.43902904590716774,0.22125087690896336,0.2754957273417136,0.22235948116121068,0.38834951456310685,0.34663569819819817,0.5428017549229671
Planctomycetales,0.20490188352116004,0.23742416628431176,0.2930139310132113,0.30843071442119757,0.3348807363365652,0.3509885185111741,0.4263141426783479,0.361833288662557,0.3436733234754067,0.31665971405817434,0.28446098630865346,0.3028877005347594,0.35414725069897485,0.30382082524735154,0.28803086719551024,0.2878682899468804,0.21000617665225454,0.28213426271678704,0.29560810810810806,0.34690337720640746
Syntrophorhabdales,0.047847967305765404,0.14565899772043664,0.20048321595640775,0.31255411969420827,0.3449071056879594,0.3609034484126197,0.29137984981226533,0.37332005973120963,0.3347361921320746,0.3280367097728393,0.2525588196198325,0.30716577540106954,0.3238583410997204,0.2608723316259982,0.2927526846905186,0.2878682899468804,0.5311920938851143,0.28213426271678704,0.3008868243243243,0.27344148556269765
Verrucomicrobiales,0.188014365648537,0.24543541115893577,0.1824911324731404,0.1970987720499097,0.3589440227799112,0.3609034484126197,0.42435857321652065,0.3388597465252518,0.5029167546838692,0.2806325609617354,0.2312907084939519,0.2267379679144385,0.3331780055917987,0.28950466070690045,0.3440181317791809,0.3167376026922696,0.07411982705373689,0.17425939756036846,0.20762950450450446,0.265279053157841
Thermoflexales,0.5291422266755232,0.22722803644388118,0.11566339382100448,0.3257490165678424,0.16242718349258553,0.166570822344286,0.41458072590738426,0.2488800398208064,0.2518646105848134,0.1877204292919716,0.18343745846072046,0.1839572192513369,0.3572538055296676,0.22269589285146188,0.43777993632291834,0.34560691543765876,0.09882643607164918,0.1543440378391835,0.20938907657657657,0.31221303948576673
Nitrosomonadales,0.5432151582360424,0.49669718222668896,0.07453863157353621,0.17400770252104997,0.1674403681682826,0.23597533165440515,0.19653473091364204,0.19527510816709426,0.4216701061081231,0.17255110167241836,0.12229163897381364,0.27807486631016043,0.35414725069897485,0.09703178188527982,0.3878635799471157,0.33323435283249203,0.17294626312538605,0.10123641191602359,0.10029560810810809,0.1326395265789205
Others,11.79311664771512,10.000218488496579,7.466714645555955,7.530162709572073,7.7353439546006015,8.778678934739933,9.002464017521902,8.496381667113376,15.672478510261456,8.092836285031666,7.403961185697196,8.902673796791444,9.42839391115253,7.552572137562436,10.757649344341916,9.267874228776929,6.201358863495985,6.633474400464694,6.892243806306304,7.523722069176615
