display_group,taxon,count_or_abundance,relative_abundance_percent,taxonomy_level,layer_filter,top_n,colour_hex,script,input_table
Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Bacteria:Planctomycetota:Planctomycetia:Pirellulales:Pirellulaceae,64046,1.7144388322028394,Family,Metagenomics,25,#78D9DE,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Bacteria:Planctomycetota:Planctomycetia:Planctomycetales:Planctomycetaceae,48435,1.2965500552375564,Family,Metagenomics,25,#29D471,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Bacteria:Pseudomonadota:Alphaproteobacteria:Acetobacterales:Acetobacteraceae,55357,1.4818441500523465,Family,Metagenomics,25,#AA9C15,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Bacteria:Pseudomonadota:Alphaproteobacteria:Caulobacterales:Caulobacteraceae,48233,1.29114274417824,Family,Metagenomics,25,#E014C4,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Bacteria:Pseudomonadota:Alphaproteobacteria:Reyranellales:Reyranellaceae,89764,2.402880544200351,Family,Metagenomics,25,#609BF8,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Bacteria:Pseudomonadota:Alphaproteobacteria:Rhizobiales:Beijerinckiaceae,94854,2.5391340753484704,Family,Metagenomics,25,#A848EB,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Bacteria:Pseudomonadota:Alphaproteobacteria:Rhizobiales:Rhizobiaceae,87639,2.3459967026110085,Family,Metagenomics,25,#842094,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Bacteria:Pseudomonadota:Alphaproteobacteria:Rhizobiales:Xanthobacteraceae,528891,14.157812640954814,Family,Metagenomics,25,#F2B818,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Bacteria:Pseudomonadota:Alphaproteobacteria:Rhodobacterales:Rhodobacteraceae,34103,0.9128986586923997,Family,Metagenomics,25,#28A93D,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Bacteria:Pseudomonadota:Alphaproteobacteria:Sphingomonadales:Sphingomonadaceae,163367,4.373149434788766,Family,Metagenomics,25,#CFE122,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Bacteria:Pseudomonadota:Gammaproteobacteria:Burkholderiales:Burkholderiaceae,361446,9.675499768047771,Family,Metagenomics,25,#EFB854,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Bacteria:Pseudomonadota:Gammaproteobacteria:Burkholderiales:Rhodocyclaceae,58827,1.5747321172594142,Family,Metagenomics,25,#E42E1E,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Bacteria:Pseudomonadota:Gammaproteobacteria:Xanthomonadales:Rhodanobacteraceae,91160,2.44024988201622,Family,Metagenomics,25,#A70720,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Bacteria:Pseudomonadota:Gammaproteobacteria:Xanthomonadales:Xanthomonadaceae,94312,2.524625349634859,Family,Metagenomics,25,#994D25,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Other taxa,1112303,29.775090659459057,Family,Metagenomics,25,#D4A373,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Control: Burr Oak Reservoir BO4,Bacteria:Acidobacteriota:Terriglobia:Bryobacterales:Bryobacteraceae,3,0.010332001653120265,Family,Metagenomics,25,#63B612,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Control: Burr Oak Reservoir BO4,Bacteria:Acidobacteriota:Terriglobia:Terriglobales:Acidobacteriaceae,4,0.013776002204160353,Family,Metagenomics,25,#DD1751,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Control: Burr Oak Reservoir BO4,Bacteria:Actinomycetota:Actinomycetes:Propionibacteriales:Nocardioidaceae,21,0.07232401157184186,Family,Metagenomics,25,#DA43EC,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Control: Burr Oak Reservoir BO4,Bacteria:Bacteroidota:Bacteroidia:Chitinophagales:Chitinophagaceae,3500,12.054001928640307,Family,Metagenomics,25,#DD7E22,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Control: Burr Oak Reservoir BO4,Bacteria:Cyanobacteriota:Cyanobacteriia:Cyanobacteriales:Nostocaceae,35,0.1205400192864031,Family,Metagenomics,25,#5379F6,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Control: Burr Oak Reservoir BO4,Bacteria:Pseudomonadota:Alphaproteobacteria:Acetobacterales:Acetobacteraceae,39,0.13431602149056343,Family,Metagenomics,25,#AA9C15,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Control: Burr Oak Reservoir BO4,Bacteria:Pseudomonadota:Alphaproteobacteria:Caulobacterales:Caulobacteraceae,85,0.29274004683840754,Family,Metagenomics,25,#E014C4,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Control: Burr Oak Reservoir BO4,Bacteria:Pseudomonadota:Alphaproteobacteria:Reyranellales:Reyranellaceae,211,0.7266841162694586,Family,Metagenomics,25,#609BF8,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Control: Burr Oak Reservoir BO4,Bacteria:Pseudomonadota:Alphaproteobacteria:Rhizobiales:Beijerinckiaceae,430,1.4809202369472378,Family,Metagenomics,25,#A848EB,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Control: Burr Oak Reservoir BO4,Bacteria:Pseudomonadota:Alphaproteobacteria:Rhizobiales:Rhizobiaceae,692,2.383248381319741,Family,Metagenomics,25,#842094,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Control: Burr Oak Reservoir BO4,Bacteria:Pseudomonadota:Alphaproteobacteria:Rhizobiales:Xanthobacteraceae,4572,15.745970519355282,Family,Metagenomics,25,#F2B818,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Control: Burr Oak Reservoir BO4,Bacteria:Pseudomonadota:Alphaproteobacteria:Rhodobacterales:Rhodobacteraceae,141,0.48560407769665237,Family,Metagenomics,25,#28A93D,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Control: Burr Oak Reservoir BO4,Bacteria:Pseudomonadota:Alphaproteobacteria:Sphingomonadales:Sphingomonadaceae,119,0.4098360655737705,Family,Metagenomics,25,#CFE122,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Control: Burr Oak Reservoir BO4,Bacteria:Pseudomonadota:Gammaproteobacteria:Burkholderiales:Burkholderiaceae,4345,14.964182394269182,Family,Metagenomics,25,#EFB854,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Control: Burr Oak Reservoir BO4,Bacteria:Pseudomonadota:Gammaproteobacteria:Burkholderiales:Rhodocyclaceae,293,1.009092161454746,Family,Metagenomics,25,#E42E1E,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Control: Burr Oak Reservoir BO4,Bacteria:Pseudomonadota:Gammaproteobacteria:Xanthomonadales:Rhodanobacteraceae,41,0.1412040225926436,Family,Metagenomics,25,#A70720,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Control: Burr Oak Reservoir BO4,Bacteria:Pseudomonadota:Gammaproteobacteria:Xanthomonadales:Xanthomonadaceae,46,0.15842402534784406,Family,Metagenomics,25,#994D25,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Control: Burr Oak Reservoir BO4,Other taxa,14459,49.796803967488636,Family,Metagenomics,25,#D4A373,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Matano,Bacteria:Acidobacteriota:Terriglobia:Bryobacterales:Bryobacteraceae,13542,1.1003601237681686,Family,Metagenomics,25,#63B612,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Matano,Bacteria:Acidobacteriota:Vicinamibacteria:Vicinamibacterales:Vicinamibacteraceae,1166,0.09474375308770379,Family,Metagenomics,25,#3BA1EB,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Matano,Bacteria:Actinomycetota:Acidimicrobiia:Acidimicrobiales:Ilumatobacteraceae,17748,1.4421201799318755,Family,Metagenomics,25,#8DAB0A,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Matano,Bacteria:Actinomycetota:Actinomycetes:Propionibacteriales:Nocardioidaceae,4186,0.3401349489066279,Family,Metagenomics,25,#DA43EC,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Matano,Bacteria:Bacteroidota:Bacteroidia:Chitinophagales:Chitinophagaceae,30786,2.501527600821654,Family,Metagenomics,25,#DD7E22,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Matano,Bacteria:Cyanobacteriota:Cyanobacteriia:Cyanobacteriales:Nostocaceae,11285,0.9169667698068074,Family,Metagenomics,25,#5379F6,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Matano,Bacteria:Myxococcota:Polyangia:Polyangiales:Polyangiaceae,5645,0.4586865233105385,Family,Metagenomics,25,#D58F60,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Matano,Bacteria:Planctomycetota:Planctomycetia:Gemmatales:Gemmataceae,32818,2.6666384981408773,Family,Metagenomics,25,#E36CD0,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Matano,Bacteria:Planctomycetota:Planctomycetia:Pirellulales:Pirellulaceae,25481,2.070467900881458,Family,Metagenomics,25,#78D9DE,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Matano,Bacteria:Planctomycetota:Planctomycetia:Planctomycetales:Planctomycetaceae,14065,1.1428566785407837,Family,Metagenomics,25,#29D471,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Matano,Bacteria:Pseudomonadota:Alphaproteobacteria:Acetobacterales:Acetobacteraceae,8239,0.6694629345536806,Family,Metagenomics,25,#AA9C15,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Matano,Bacteria:Pseudomonadota:Alphaproteobacteria:Caulobacterales:Caulobacteraceae,16386,1.3314503757247977,Family,Metagenomics,25,#E014C4,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Matano,Bacteria:Pseudomonadota:Alphaproteobacteria:Reyranellales:Reyranellaceae,19469,1.5819606594035207,Family,Metagenomics,25,#609BF8,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Matano,Bacteria:Pseudomonadota:Alphaproteobacteria:Rhizobiales:Beijerinckiaceae,22161,1.8007000962063497,Family,Metagenomics,25,#A848EB,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Matano,Bacteria:Pseudomonadota:Alphaproteobacteria:Rhizobiales:Rhizobiaceae,11412,0.9272862008892586,Family,Metagenomics,25,#842094,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Matano,Bacteria:Pseudomonadota:Alphaproteobacteria:Rhizobiales:Xanthobacteraceae,30245,2.457568449517668,Family,Metagenomics,25,#F2B818,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Matano,Bacteria:Pseudomonadota:Alphaproteobacteria:Rhodobacterales:Rhodobacteraceae,18142,1.474134792896331,Family,Metagenomics,25,#28A93D,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Matano,Bacteria:Pseudomonadota:Alphaproteobacteria:Sphingomonadales:Sphingomonadaceae,26696,2.169193166749005,Family,Metagenomics,25,#CFE122,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Matano,Bacteria:Pseudomonadota:Gammaproteobacteria:Burkholderiales:Burkholderiaceae,45834,3.724258301047869,Family,Metagenomics,25,#EFB854,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Matano,Bacteria:Pseudomonadota:Gammaproteobacteria:Burkholderiales:Rhodocyclaceae,23946,1.9457409189006476,Family,Metagenomics,25,#E42E1E,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Matano,Bacteria:Pseudomonadota:Gammaproteobacteria:Xanthomonadales:Xanthomonadaceae,2631,0.21378285966873814,Family,Metagenomics,25,#994D25,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Matano,Other taxa,848805,68.96995826724563,Family,Metagenomics,25,#D4A373,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Towuti,Bacteria:Acidobacteriota:Terriglobia:Bryobacterales:Bryobacteraceae,75956,2.4981121749586257,Family,Metagenomics,25,#63B612,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Towuti,Bacteria:Acidobacteriota:Terriglobia:Terriglobales:Acidobacteriaceae,8099,0.26636750888659105,Family,Metagenomics,25,#DD1751,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Towuti,Bacteria:Acidobacteriota:Vicinamibacteria:Vicinamibacterales:Vicinamibacteraceae,3307,0.10876371797604106,Family,Metagenomics,25,#3BA1EB,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Towuti,Bacteria:Actinomycetota:Acidimicrobiia:Acidimicrobiales:Ilumatobacteraceae,46962,1.544530306498591,Family,Metagenomics,25,#8DAB0A,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Towuti,Bacteria:Bacteroidota:Bacteroidia:Chitinophagales:Chitinophagaceae,9614,0.31619424996119105,Family,Metagenomics,25,#DD7E22,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Towuti,Bacteria:Cyanobacteriota:Cyanobacteriia:Cyanobacteriales:Nostocaceae,87323,2.8719607332391393,Family,Metagenomics,25,#5379F6,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Towuti,Bacteria:Gemmatimonadota:Gemmatimonadetes:Gemmatimonadales:Gemmatimonadaceae,10115,0.33267160790071226,Family,Metagenomics,25,#A726DE,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Towuti,Bacteria:Myxococcota:Polyangia:Polyangiales:Polyangiaceae,32840,1.0800727240197123,Family,Metagenomics,25,#D58F60,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Towuti,Bacteria:Planctomycetota:Planctomycetia:Gemmatales:Gemmataceae,147842,4.862366372244894,Family,Metagenomics,25,#E36CD0,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Towuti,Bacteria:Planctomycetota:Planctomycetia:Pirellulales:Pirellulaceae,36671,1.2060702455093444,Family,Metagenomics,25,#78D9DE,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Towuti,Bacteria:Planctomycetota:Planctomycetia:Planctomycetales:Planctomycetaceae,30471,1.0021588298905193,Family,Metagenomics,25,#29D471,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Towuti,Bacteria:Pseudomonadota:Alphaproteobacteria:Acetobacterales:Acetobacteraceae,168258,5.533826930514883,Family,Metagenomics,25,#AA9C15,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Towuti,Bacteria:Pseudomonadota:Alphaproteobacteria:Caulobacterales:Caulobacteraceae,25811,0.8488963787963701,Family,Metagenomics,25,#E014C4,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Towuti,Bacteria:Pseudomonadota:Alphaproteobacteria:Rhizobiales:Beijerinckiaceae,53092,1.7461394964572035,Family,Metagenomics,25,#A848EB,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Towuti,Bacteria:Pseudomonadota:Alphaproteobacteria:Rhizobiales:Rhizobiaceae,52270,1.7191047894187077,Family,Metagenomics,25,#842094,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Towuti,Bacteria:Pseudomonadota:Alphaproteobacteria:Rhizobiales:Xanthobacteraceae,70751,2.326925252652822,Family,Metagenomics,25,#F2B818,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Towuti,Bacteria:Pseudomonadota:Alphaproteobacteria:Rhodobacterales:Rhodobacteraceae,190879,6.2778075970815665,Family,Metagenomics,25,#28A93D,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Towuti,Bacteria:Pseudomonadota:Alphaproteobacteria:Sphingomonadales:Sphingomonadaceae,85968,2.8273962222450253,Family,Metagenomics,25,#CFE122,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Towuti,Bacteria:Pseudomonadota:Gammaproteobacteria:Burkholderiales:Burkholderiaceae,162266,5.336756414000689,Family,Metagenomics,25,#EFB854,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Towuti,Bacteria:Pseudomonadota:Gammaproteobacteria:Burkholderiales:Rhodocyclaceae,16338,0.5373394690936072,Family,Metagenomics,25,#E42E1E,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Towuti,Bacteria:Pseudomonadota:Gammaproteobacteria:Xanthomonadales:Rhodanobacteraceae,3142,0.10333704320554009,Family,Metagenomics,25,#A70720,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Towuti,Bacteria:Pseudomonadota:Gammaproteobacteria:Xanthomonadales:Xanthomonadaceae,18742,0.6164044760529065,Family,Metagenomics,25,#994D25,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Towuti,Other taxa,1703819,56.036797459395316,Family,Metagenomics,25,#D4A373,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Bacteria:Acidobacteriota:Terriglobia:Bryobacterales:Bryobacteraceae,7,0.013173494928204452,Family,Metagenomics,25,#63B612,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Bacteria:Acidobacteriota:Terriglobia:Terriglobales:Acidobacteriaceae,47,0.08845060880365847,Family,Metagenomics,25,#DD1751,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Bacteria:Actinomycetota:Acidimicrobiia:Acidimicrobiales:Ilumatobacteraceae,53,0.09974217588497657,Family,Metagenomics,25,#8DAB0A,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Bacteria:Actinomycetota:Actinomycetes:Propionibacteriales:Nocardioidaceae,8,0.015055422775090805,Family,Metagenomics,25,#DA43EC,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Bacteria:Bacteroidota:Bacteroidia:Chitinophagales:Chitinophagaceae,4,0.007527711387545402,Family,Metagenomics,25,#DD7E22,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Bacteria:Cyanobacteriota:Cyanobacteriia:Cyanobacteriales:Nostocaceae,62,0.11667952650695372,Family,Metagenomics,25,#5379F6,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Bacteria:Myxococcota:Polyangia:Polyangiales:Polyangiaceae,8,0.015055422775090805,Family,Metagenomics,25,#D58F60,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Bacteria:Planctomycetota:Planctomycetia:Gemmatales:Gemmataceae,2,0.003763855693772701,Family,Metagenomics,25,#E36CD0,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Bacteria:Planctomycetota:Planctomycetia:Pirellulales:Pirellulaceae,2,0.003763855693772701,Family,Metagenomics,25,#78D9DE,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Bacteria:Planctomycetota:Planctomycetia:Planctomycetales:Planctomycetaceae,1,0.0018819278468863506,Family,Metagenomics,25,#29D471,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Bacteria:Pseudomonadota:Alphaproteobacteria:Acetobacterales:Acetobacteraceae,84,0.15808193913845345,Family,Metagenomics,25,#AA9C15,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Bacteria:Pseudomonadota:Alphaproteobacteria:Rhizobiales:Beijerinckiaceae,38,0.0715132581816813,Family,Metagenomics,25,#A848EB,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Bacteria:Pseudomonadota:Alphaproteobacteria:Rhizobiales:Rhizobiaceae,79,0.1486722999040217,Family,Metagenomics,25,#842094,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Bacteria:Pseudomonadota:Alphaproteobacteria:Rhizobiales:Xanthobacteraceae,95,0.1787831454542033,Family,Metagenomics,25,#F2B818,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Bacteria:Pseudomonadota:Alphaproteobacteria:Rhodobacterales:Rhodobacteraceae,29,0.05457590755970416,Family,Metagenomics,25,#28A93D,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Bacteria:Pseudomonadota:Alphaproteobacteria:Sphingomonadales:Sphingomonadaceae,53,0.09974217588497657,Family,Metagenomics,25,#CFE122,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
