display_group,taxon,count_or_abundance,relative_abundance_percent,taxonomy_level,layer_filter,top_n,colour_hex,script,input_table
Ferruginous lake/sediment group: Lake Matano,Bacteria:Pseudomonadota:Gammaproteobacteria:Xanthomonadales,11254,0.3152539903972749,Order,Metagenomics,25,#D03A37,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Matano,Other taxa,2024790,56.719666537808635,Order,Metagenomics,25,#D4A373,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Towuti,Archaea:Halobacteriota:Methanosarcinia:Methanosarcinales,221312,2.4990449829677805,Order,Metagenomics,25,#BEEE3D,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Towuti,Archaea:Methanobacteriota:Methanobacteria:Methanobacteriales,236183,2.666967634887757,Order,Metagenomics,25,#815EDA,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Towuti,Archaea:Methanobacteriota_B:Thermococci:Thermococcales,245216,2.7689678577909347,Order,Metagenomics,25,#C128A4,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Towuti,Archaea:Thermoproteota:Nitrososphaeria:Nitrososphaerales,292477,3.302636908452626,Order,Metagenomics,25,#E78313,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Towuti,Bacteria:Acidobacteriota:Terriglobia:Bryobacterales,139885,1.5795750227843408,Order,Metagenomics,25,#67F0C4,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Towuti,Bacteria:Acidobacteriota:Terriglobia:Terriglobales,61809,0.6979444013530923,Order,Metagenomics,25,#49E319,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Towuti,Bacteria:Acidobacteriota:Vicinamibacteria:Vicinamibacterales,6498,0.07337511883370373,Order,Metagenomics,25,#165DC4,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Towuti,Bacteria:Actinomycetota:Acidimicrobiia:Acidimicrobiales,98457,1.1117719413681084,Order,Metagenomics,25,#D58428,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Towuti,Bacteria:Actinomycetota:Actinomycetes:Actinomycetales,95897,1.082864538441934,Order,Metagenomics,25,#DC628E,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Towuti,Bacteria:Actinomycetota:Actinomycetes:Mycobacteriales,172043,1.942701688135871,Order,Metagenomics,25,#F311C5,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Towuti,Bacteria:Bacteroidota:Bacteroidia:Cytophagales,97176,1.0973069479507531,Order,Metagenomics,25,#45C9E2,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Towuti,Bacteria:Chloroflexota:Chloroflexia:Chloroflexales,276095,3.1176521136336457,Order,Metagenomics,25,#F619A2,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Towuti,Bacteria:Cyanobacteriota:Cyanobacteriia:Cyanobacteriales,408153,4.608845010362062,Order,Metagenomics,25,#13EF2E,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Towuti,Bacteria:Desulfobacterota:Desulfobacteria:Desulfobacterales,99651,1.1252545347641445,Order,Metagenomics,25,#6B2594,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Towuti,Bacteria:Planctomycetota:Planctomycetia:Gemmatales,246406,2.782405283369899,Order,Metagenomics,25,#E31034,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Towuti,Bacteria:Planctomycetota:Planctomycetia:Pirellulales,117164,1.3230105298602746,Order,Metagenomics,25,#96D050,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Towuti,Bacteria:Pseudomonadota:Alphaproteobacteria:Acetobacterales,218961,2.472497598483626,Order,Metagenomics,25,#F0101A,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Towuti,Bacteria:Pseudomonadota:Alphaproteobacteria:Caulobacterales,134398,1.5176160697156222,Order,Metagenomics,25,#261FB9,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Towuti,Bacteria:Pseudomonadota:Alphaproteobacteria:Rhizobiales,493079,5.5678255185293635,Order,Metagenomics,25,#D2F356,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Towuti,Bacteria:Pseudomonadota:Alphaproteobacteria:Rhodobacterales,274969,3.1049373731278362,Order,Metagenomics,25,#3CA31F,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Towuti,Bacteria:Pseudomonadota:Alphaproteobacteria:Sphingomonadales,151598,1.711837683125857,Order,Metagenomics,25,#9E25EF,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Towuti,Bacteria:Pseudomonadota:Gammaproteobacteria:Burkholderiales,483566,5.4604051575775285,Order,Metagenomics,25,#87C91B,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Towuti,Bacteria:Pseudomonadota:Gammaproteobacteria:Pseudomonadales,267702,3.022878741462012,Order,Metagenomics,25,#1BF738,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Towuti,Bacteria:Pseudomonadota:Gammaproteobacteria:Xanthomonadales,60755,0.6860426815545815,Order,Metagenomics,25,#D03A37,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Ferruginous lake/sediment group: Lake Towuti,Other taxa,3956413,44.675634661466646,Order,Metagenomics,25,#D4A373,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Archaea:Halobacteriota:Methanosarcinia:Methanosarcinales,1610,0.6460363064378922,Order,Metagenomics,25,#BEEE3D,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Archaea:Methanobacteriota:Methanobacteria:Methanobacteriales,1575,0.6319920389066337,Order,Metagenomics,25,#815EDA,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Archaea:Methanobacteriota_B:Thermococci:Thermococcales,1455,0.5838402645137474,Order,Metagenomics,25,#C128A4,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Archaea:Thermoproteota:Nitrososphaeria:Nitrososphaerales,847,0.33987127425645636,Order,Metagenomics,25,#E78313,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Bacteria:Acidobacteriota:Terriglobia:Bryobacterales,4,0.0016050591464295458,Order,Metagenomics,25,#67F0C4,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Bacteria:Acidobacteriota:Terriglobia:Terriglobales,75,0.03009485899555399,Order,Metagenomics,25,#49E319,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Bacteria:Actinomycetota:Acidimicrobiia:Acidimicrobiales,1039,0.41691411328507455,Order,Metagenomics,25,#D58428,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Bacteria:Actinomycetota:Actinomycetes:Actinomycetales,398,0.15970338506973983,Order,Metagenomics,25,#DC628E,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Bacteria:Actinomycetota:Actinomycetes:Mycobacteriales,1043,0.41851917243150405,Order,Metagenomics,25,#F311C5,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Bacteria:Bacteroidota:Bacteroidia:Cytophagales,220,0.08827825305362502,Order,Metagenomics,25,#45C9E2,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Bacteria:Chloroflexota:Chloroflexia:Chloroflexales,7,0.0028088535062517055,Order,Metagenomics,25,#F619A2,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Bacteria:Cyanobacteriota:Cyanobacteriia:Cyanobacteriales,790,0.31699918141983535,Order,Metagenomics,25,#13EF2E,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Bacteria:Desulfobacterota:Desulfobacteria:Desulfobacterales,249,0.09991493186523924,Order,Metagenomics,25,#6B2594,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Bacteria:Pseudomonadota:Alphaproteobacteria:Acetobacterales,191,0.07664157424201082,Order,Metagenomics,25,#F0101A,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Bacteria:Pseudomonadota:Alphaproteobacteria:Caulobacterales,11,0.004413912652681251,Order,Metagenomics,25,#261FB9,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Bacteria:Pseudomonadota:Alphaproteobacteria:Rhizobiales,1041,0.41771664285828936,Order,Metagenomics,25,#D2F356,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Bacteria:Pseudomonadota:Alphaproteobacteria:Rhodobacterales,100,0.040126478660738644,Order,Metagenomics,25,#3CA31F,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Bacteria:Pseudomonadota:Alphaproteobacteria:Sphingomonadales,201,0.08065422210808468,Order,Metagenomics,25,#9E25EF,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Bacteria:Pseudomonadota:Gammaproteobacteria:Burkholderiales,3206,1.286454905863281,Order,Metagenomics,25,#87C91B,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Bacteria:Pseudomonadota:Gammaproteobacteria:Pseudomonadales,838,0.3362598911769899,Order,Metagenomics,25,#1BF738,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
